,SKU,ITEM,FAMILY,CATEGORY,STORE,DAY,QTY
13369626,13394,1198,2,0,4,439,79
13372169,15937,692,2,0,5,439,13
13372466,16234,989,2,0,5,439,28
13372675,16443,1198,2,0,5,439,95
13375218,18986,692,2,0,6,439,11
13375515,19283,989,2,0,6,439,44
13375724,19492,1198,2,0,6,439,84
13378267,22035,692,2,0,7,439,14
13378564,22332,989,2,0,7,439,3
13378773,22541,1198,2,0,7,439,15
13381316,25084,692,2,0,8,439,5
13381613,25381,989,2,0,8,439,2
13381822,25590,1198,2,0,8,439,10
13384365,28133,692,2,0,9,439,14
13384662,28430,989,2,0,9,439,10
13384871,28639,1198,2,0,9,439,51
13387414,692,692,2,0,0,440,25
13387711,989,989,2,0,0,440,12
13387920,1198,1198,2,0,0,440,35
13390463,3741,692,2,0,1,440,6
13390760,4038,989,2,0,1,440,1
13390969,4247,1198,2,0,1,440,34
13393512,6790,692,2,0,2,440,14
13393809,7087,989,2,0,2,440,15
13394018,7296,1198,2,0,2,440,46
13396561,9839,692,2,0,3,440,8
13396858,10136,989,2,0,3,440,2
13397067,10345,1198,2,0,3,440,14
13399610,12888,692,2,0,4,440,7
13399907,13185,989,2,0,4,440,7
13400116,13394,1198,2,0,4,440,56
13402659,15937,692,2,0,5,440,16
13402956,16234,989,2,0,5,440,34
13403165,16443,1198,2,0,5,440,106
13405708,18986,692,2,0,6,440,18
13406005,19283,989,2,0,6,440,32
13406214,19492,1198,2,0,6,440,84
13408757,22035,692,2,0,7,440,9
13409054,22332,989,2,0,7,440,5
13409263,22541,1198,2,0,7,440,19
13411806,25084,692,2,0,8,440,3
13412103,25381,989,2,0,8,440,7
13412312,25590,1198,2,0,8,440,8
13414855,28133,692,2,0,9,440,20
13415152,28430,989,2,0,9,440,9
13415361,28639,1198,2,0,9,440,61
13417904,692,692,2,0,0,441,21
13418201,989,989,2,0,0,441,8
13418410,1198,1198,2,0,0,441,49
13420953,3741,692,2,0,1,441,10
13421250,4038,989,2,0,1,441,7
13421459,4247,1198,2,0,1,441,32
13424002,6790,692,2,0,2,441,14
13424299,7087,989,2,0,2,441,13
13424508,7296,1198,2,0,2,441,63
13427051,9839,692,2,0,3,441,5
13427348,10136,989,2,0,3,441,3
13427557,10345,1198,2,0,3,441,17
13430100,12888,692,2,0,4,441,10
13430397,13185,989,2,0,4,441,6
13430606,13394,1198,2,0,4,441,67
13433149,15937,692,2,0,5,441,26
13433446,16234,989,2,0,5,441,36
13433655,16443,1198,2,0,5,441,97
13436198,18986,692,2,0,6,441,21
13436495,19283,989,2,0,6,441,57
13436704,19492,1198,2,0,6,441,111
13439247,22035,692,2,0,7,441,16
13439544,22332,989,2,0,7,441,3
13439753,22541,1198,2,0,7,441,21
13442296,25084,692,2,0,8,441,3
13442593,25381,989,2,0,8,441,7
13442802,25590,1198,2,0,8,441,14
13445345,28133,692,2,0,9,441,23
13445642,28430,989,2,0,9,441,11
13445851,28639,1198,2,0,9,441,66
13448394,692,692,2,0,0,442,27
13448691,989,989,2,0,0,442,12
13448900,1198,1198,2,0,0,442,65
13451443,3741,692,2,0,1,442,18
13451740,4038,989,2,0,1,442,7
13451949,4247,1198,2,0,1,442,51
13454492,6790,692,2,0,2,442,18
13454789,7087,989,2,0,2,442,9
13454998,7296,1198,2,0,2,442,75
13457541,9839,692,2,0,3,442,15
13457838,10136,989,2,0,3,442,8
13458047,10345,1198,2,0,3,442,12
13460590,12888,692,2,0,4,442,11
13460887,13185,989,2,0,4,442,22
13461096,13394,1198,2,0,4,442,75
13463639,15937,692,2,0,5,442,26
13463936,16234,989,2,0,5,442,40
13464145,16443,1198,2,0,5,442,141
13466688,18986,692,2,0,6,442,18
13466985,19283,989,2,0,6,442,61
13467194,19492,1198,2,0,6,442,100
13469737,22035,692,2,0,7,442,22
13470034,22332,989,2,0,7,442,4
13470243,22541,1198,2,0,7,442,33
13472786,25084,692,2,0,8,442,7
13473083,25381,989,2,0,8,442,7
13473292,25590,1198,2,0,8,442,10
13475835,28133,692,2,0,9,442,34
13476132,28430,989,2,0,9,442,20
13476341,28639,1198,2,0,9,442,81
13478884,692,692,2,0,0,443,30
13479181,989,989,2,0,0,443,12
13479390,1198,1198,2,0,0,443,74
13481933,3741,692,2,0,1,443,20
13482230,4038,989,2,0,1,443,7
13482439,4247,1198,2,0,1,443,51
13484982,6790,692,2,0,2,443,23
13485279,7087,989,2,0,2,443,13
13485488,7296,1198,2,0,2,443,62
13488031,9839,692,2,0,3,443,13
13488328,10136,989,2,0,3,443,4
13488537,10345,1198,2,0,3,443,9
13491080,12888,692,2,0,4,443,12
13491377,13185,989,2,0,4,443,2
13491586,13394,1198,2,0,4,443,80
13494129,15937,692,2,0,5,443,33
13494426,16234,989,2,0,5,443,35
13494635,16443,1198,2,0,5,443,155
13497178,18986,692,2,0,6,443,23
13497475,19283,989,2,0,6,443,61
13497684,19492,1198,2,0,6,443,123
13500227,22035,692,2,0,7,443,22
13500524,22332,989,2,0,7,443,0
13500733,22541,1198,2,0,7,443,27
13503276,25084,692,2,0,8,443,4
13503573,25381,989,2,0,8,443,10
13503782,25590,1198,2,0,8,443,8
13506325,28133,692,2,0,9,443,23
13506622,28430,989,2,0,9,443,22
13506831,28639,1198,2,0,9,443,50
13509374,692,692,2,0,0,444,16
13509671,989,989,2,0,0,444,8
13509880,1198,1198,2,0,0,444,39
13512423,3741,692,2,0,1,444,16
13512720,4038,989,2,0,1,444,4
13512929,4247,1198,2,0,1,444,23
13515472,6790,692,2,0,2,444,19
13515769,7087,989,2,0,2,444,21
13515978,7296,1198,2,0,2,444,55
13518521,9839,692,2,0,3,444,12
13518818,10136,989,2,0,3,444,3
13519027,10345,1198,2,0,3,444,10
13521570,12888,692,2,0,4,444,14
13521867,13185,989,2,0,4,444,5
13522076,13394,1198,2,0,4,444,50
13524619,15937,692,2,0,5,444,9
13524916,16234,989,2,0,5,444,26
13525125,16443,1198,2,0,5,444,68
13527668,18986,692,2,0,6,444,10
13527965,19283,989,2,0,6,444,33
13528174,19492,1198,2,0,6,444,57
13530717,22035,692,2,0,7,444,10
13531014,22332,989,2,0,7,444,2
13531223,22541,1198,2,0,7,444,12
13533766,25084,692,2,0,8,444,6
13534063,25381,989,2,0,8,444,6
13534272,25590,1198,2,0,8,444,23
13536815,28133,692,2,0,9,444,13
13537112,28430,989,2,0,9,444,7
13537321,28639,1198,2,0,9,444,36
13539864,692,692,2,0,0,445,17
13540161,989,989,2,0,0,445,7
13540370,1198,1198,2,0,0,445,48
13542913,3741,692,2,0,1,445,18
13543210,4038,989,2,0,1,445,1
13543419,4247,1198,2,0,1,445,34
13545962,6790,692,2,0,2,445,12
13546259,7087,989,2,0,2,445,21
13546468,7296,1198,2,0,2,445,48
13549011,9839,692,2,0,3,445,9
13549308,10136,989,2,0,3,445,3
13549517,10345,1198,2,0,3,445,15
13552060,12888,692,2,0,4,445,18
13552357,13185,989,2,0,4,445,5
13552566,13394,1198,2,0,4,445,69
13555109,15937,692,2,0,5,445,18
13555406,16234,989,2,0,5,445,29
13555615,16443,1198,2,0,5,445,76
13558158,18986,692,2,0,6,445,9
13558455,19283,989,2,0,6,445,35
13558664,19492,1198,2,0,6,445,83
13561207,22035,692,2,0,7,445,15
13561504,22332,989,2,0,7,445,0
13561713,22541,1198,2,0,7,445,11
13564256,25084,692,2,0,8,445,6
13564553,25381,989,2,0,8,445,5
13564762,25590,1198,2,0,8,445,16
13567305,28133,692,2,0,9,445,19
13567602,28430,989,2,0,9,445,13
13567811,28639,1198,2,0,9,445,42
13570354,692,692,2,0,0,446,18
13570651,989,989,2,0,0,446,5
13570860,1198,1198,2,0,0,446,38
13573403,3741,692,2,0,1,446,15
13573700,4038,989,2,0,1,446,3
13573909,4247,1198,2,0,1,446,25
13576452,6790,692,2,0,2,446,17
13576749,7087,989,2,0,2,446,8
13576958,7296,1198,2,0,2,446,49
13579501,9839,692,2,0,3,446,8
13579798,10136,989,2,0,3,446,4
13580007,10345,1198,2,0,3,446,23
13582550,12888,692,2,0,4,446,12
13582847,13185,989,2,0,4,446,8
13583056,13394,1198,2,0,4,446,72
13585599,15937,692,2,0,5,446,25
13585896,16234,989,2,0,5,446,34
13586105,16443,1198,2,0,5,446,93
13588648,18986,692,2,0,6,446,21
13588945,19283,989,2,0,6,446,39
13589154,19492,1198,2,0,6,446,79
13591697,22035,692,2,0,7,446,7
13591994,22332,989,2,0,7,446,6
13592203,22541,1198,2,0,7,446,9
13594746,25084,692,2,0,8,446,12
13595043,25381,989,2,0,8,446,5
13595252,25590,1198,2,0,8,446,12
13597795,28133,692,2,0,9,446,14
13598092,28430,989,2,0,9,446,8
13598301,28639,1198,2,0,9,446,44
13600844,692,692,2,0,0,447,14
13601141,989,989,2,0,0,447,10
13601350,1198,1198,2,0,0,447,42
13603893,3741,692,2,0,1,447,22
13604190,4038,989,2,0,1,447,8
13604399,4247,1198,2,0,1,447,24
13606942,6790,692,2,0,2,447,12
13607239,7087,989,2,0,2,447,21
13607448,7296,1198,2,0,2,447,51
13609991,9839,692,2,0,3,447,6
13610288,10136,989,2,0,3,447,2
13610497,10345,1198,2,0,3,447,27
13613040,12888,692,2,0,4,447,5
13613337,13185,989,2,0,4,447,11
13613546,13394,1198,2,0,4,447,75
13616089,15937,692,2,0,5,447,23
13616386,16234,989,2,0,5,447,25
13616595,16443,1198,2,0,5,447,76
13619138,18986,692,2,0,6,447,15
13619435,19283,989,2,0,6,447,52
13619644,19492,1198,2,0,6,447,94
13622187,22035,692,2,0,7,447,11
13622484,22332,989,2,0,7,447,2
13622693,22541,1198,2,0,7,447,12
13625236,25084,692,2,0,8,447,9
13625533,25381,989,2,0,8,447,1
13625742,25590,1198,2,0,8,447,7
13628285,28133,692,2,0,9,447,10
13628582,28430,989,2,0,9,447,9
13628791,28639,1198,2,0,9,447,39
13631334,692,692,2,0,0,448,37
13631631,989,989,2,0,0,448,8
13631840,1198,1198,2,0,0,448,60
13634383,3741,692,2,0,1,448,15
13634680,4038,989,2,0,1,448,5
13634889,4247,1198,2,0,1,448,39
13637432,6790,692,2,0,2,448,21
13637729,7087,989,2,0,2,448,19
13637938,7296,1198,2,0,2,448,62
13640481,9839,692,2,0,3,448,8
13640778,10136,989,2,0,3,448,5
13640987,10345,1198,2,0,3,448,19
13643530,12888,692,2,0,4,448,7
13643827,13185,989,2,0,4,448,8
13644036,13394,1198,2,0,4,448,59
13646579,15937,692,2,0,5,448,20
13646876,16234,989,2,0,5,448,30
13647085,16443,1198,2,0,5,448,84
13649628,18986,692,2,0,6,448,17
13649925,19283,989,2,0,6,448,46
13650134,19492,1198,2,0,6,448,75
13652677,22035,692,2,0,7,448,17
13652974,22332,989,2,0,7,448,10
13653183,22541,1198,2,0,7,448,15
13655726,25084,692,2,0,8,448,8
13656023,25381,989,2,0,8,448,4
13656232,25590,1198,2,0,8,448,4
13658775,28133,692,2,0,9,448,15
13659072,28430,989,2,0,9,448,10
13659281,28639,1198,2,0,9,448,39
13661824,692,692,2,0,0,449,40
13662121,989,989,2,0,0,449,6
13662330,1198,1198,2,0,0,449,73
13664873,3741,692,2,0,1,449,15
13665170,4038,989,2,0,1,449,3
13665379,4247,1198,2,0,1,449,52
13667922,6790,692,2,0,2,449,19
13668219,7087,989,2,0,2,449,15
13668428,7296,1198,2,0,2,449,95
13670971,9839,692,2,0,3,449,8
13671268,10136,989,2,0,3,449,3
13671477,10345,1198,2,0,3,449,22
13674020,12888,692,2,0,4,449,10
13674317,13185,989,2,0,4,449,11
13674526,13394,1198,2,0,4,449,75
13677069,15937,692,2,0,5,449,38
13677366,16234,989,2,0,5,449,42
13677575,16443,1198,2,0,5,449,107
13680118,18986,692,2,0,6,449,19
13680415,19283,989,2,0,6,449,45
13680624,19492,1198,2,0,6,449,97
13683167,22035,692,2,0,7,449,18
13683464,22332,989,2,0,7,449,16
13683673,22541,1198,2,0,7,449,28
13686216,25084,692,2,0,8,449,4
13686513,25381,989,2,0,8,449,5
13686722,25590,1198,2,0,8,449,8
13689265,28133,692,2,0,9,449,22
13689562,28430,989,2,0,9,449,16
13689771,28639,1198,2,0,9,449,82
13692314,692,692,2,0,0,450,35
13692611,989,989,2,0,0,450,12
13692820,1198,1198,2,0,0,450,54
13695363,3741,692,2,0,1,450,10
13695660,4038,989,2,0,1,450,6
13695869,4247,1198,2,0,1,450,44
13698412,6790,692,2,0,2,450,22
13698709,7087,989,2,0,2,450,19
13698918,7296,1198,2,0,2,450,56
13701461,9839,692,2,0,3,450,12
13701758,10136,989,2,0,3,450,6
13701967,10345,1198,2,0,3,450,10
13704510,12888,692,2,0,4,450,12
13704807,13185,989,2,0,4,450,4
13705016,13394,1198,2,0,4,450,93
13707559,15937,692,2,0,5,450,20
13707856,16234,989,2,0,5,450,39
13708065,16443,1198,2,0,5,450,122
13710608,18986,692,2,0,6,450,26
13710905,19283,989,2,0,6,450,44
13711114,19492,1198,2,0,6,450,110
13713657,22035,692,2,0,7,450,11
13713954,22332,989,2,0,7,450,4
13714163,22541,1198,2,0,7,450,19
13716706,25084,692,2,0,8,450,2
13717003,25381,989,2,0,8,450,5
13717212,25590,1198,2,0,8,450,11
13719755,28133,692,2,0,9,450,22
13720052,28430,989,2,0,9,450,14
13720261,28639,1198,2,0,9,450,46
13722804,692,692,2,0,0,451,10
13723101,989,989,2,0,0,451,2
13723310,1198,1198,2,0,0,451,32
13725853,3741,692,2,0,1,451,22
13726150,4038,989,2,0,1,451,4
13726359,4247,1198,2,0,1,451,26
13728902,6790,692,2,0,2,451,18
13729199,7087,989,2,0,2,451,9
13729408,7296,1198,2,0,2,451,55
13731951,9839,692,2,0,3,451,12
13732248,10136,989,2,0,3,451,4
13732457,10345,1198,2,0,3,451,14
13735000,12888,692,2,0,4,451,15
13735297,13185,989,2,0,4,451,0
13735506,13394,1198,2,0,4,451,55
13738049,15937,692,2,0,5,451,14
13738346,16234,989,2,0,5,451,30
13738555,16443,1198,2,0,5,451,82
13741098,18986,692,2,0,6,451,14
13741395,19283,989,2,0,6,451,35
13741604,19492,1198,2,0,6,451,74
13744147,22035,692,2,0,7,451,7
13744444,22332,989,2,0,7,451,3
13744653,22541,1198,2,0,7,451,16
13747196,25084,692,2,0,8,451,12
13747493,25381,989,2,0,8,451,4
13747702,25590,1198,2,0,8,451,7
13750245,28133,692,2,0,9,451,19
13750542,28430,989,2,0,9,451,10
13750751,28639,1198,2,0,9,451,53
13753294,692,692,2,0,0,452,16
13753591,989,989,2,0,0,452,7
13753800,1198,1198,2,0,0,452,44
13756343,3741,692,2,0,1,452,5
13756640,4038,989,2,0,1,452,7
13756849,4247,1198,2,0,1,452,30
13759392,6790,692,2,0,2,452,14
13759689,7087,989,2,0,2,452,12
13759898,7296,1198,2,0,2,452,56
13762441,9839,692,2,0,3,452,9
13762738,10136,989,2,0,3,452,2
13762947,10345,1198,2,0,3,452,23
13765490,12888,692,2,0,4,452,10
13765787,13185,989,2,0,4,452,13
13765996,13394,1198,2,0,4,452,63
13768539,15937,692,2,0,5,452,21
13768836,16234,989,2,0,5,452,26
13769045,16443,1198,2,0,5,452,67
13771588,18986,692,2,0,6,452,13
13771885,19283,989,2,0,6,452,32
13772094,19492,1198,2,0,6,452,69
13774637,22035,692,2,0,7,452,15
13774934,22332,989,2,0,7,452,2
13775143,22541,1198,2,0,7,452,10
13777686,25084,692,2,0,8,452,7
13777983,25381,989,2,0,8,452,7
13778192,25590,1198,2,0,8,452,8
13780735,28133,692,2,0,9,452,20
13781032,28430,989,2,0,9,452,11
13781241,28639,1198,2,0,9,452,47
13783784,692,692,2,0,0,453,22
13784081,989,989,2,0,0,453,8
13784290,1198,1198,2,0,0,453,30
13786833,3741,692,2,0,1,453,10
13787130,4038,989,2,0,1,453,1
13787339,4247,1198,2,0,1,453,21
13789882,6790,692,2,0,2,453,9
13790179,7087,989,2,0,2,453,13
13790388,7296,1198,2,0,2,453,61
13792931,9839,692,2,0,3,453,8
13793228,10136,989,2,0,3,453,3
13793437,10345,1198,2,0,3,453,9
13795980,12888,692,2,0,4,453,11
13796277,13185,989,2,0,4,453,12
13796486,13394,1198,2,0,4,453,71
13799029,15937,692,2,0,5,453,21
13799326,16234,989,2,0,5,453,37
13799535,16443,1198,2,0,5,453,76
13802078,18986,692,2,0,6,453,12
13802375,19283,989,2,0,6,453,31
13802584,19492,1198,2,0,6,453,87
13805127,22035,692,2,0,7,453,4
13805424,22332,989,2,0,7,453,7
13805633,22541,1198,2,0,7,453,12
13808176,25084,692,2,0,8,453,7
13808473,25381,989,2,0,8,453,8
13808682,25590,1198,2,0,8,453,11
13811225,28133,692,2,0,9,453,9
13811522,28430,989,2,0,9,453,16
13811731,28639,1198,2,0,9,453,32
13814274,692,692,2,0,0,454,18
13814571,989,989,2,0,0,454,8
13814780,1198,1198,2,0,0,454,52
13817323,3741,692,2,0,1,454,11
13817620,4038,989,2,0,1,454,4
13817829,4247,1198,2,0,1,454,20
13820372,6790,692,2,0,2,454,15
13820669,7087,989,2,0,2,454,18
13820878,7296,1198,2,0,2,454,42
13823421,9839,692,2,0,3,454,12
13823718,10136,989,2,0,3,454,4
13823927,10345,1198,2,0,3,454,22
13826470,12888,692,2,0,4,454,14
13826767,13185,989,2,0,4,454,8
13826976,13394,1198,2,0,4,454,70
13829519,15937,692,2,0,5,454,14
13829816,16234,989,2,0,5,454,30
13830025,16443,1198,2,0,5,454,92
13832568,18986,692,2,0,6,454,15
13832865,19283,989,2,0,6,454,33
13833074,19492,1198,2,0,6,454,73
13835617,22035,692,2,0,7,454,8
13835914,22332,989,2,0,7,454,1
13836123,22541,1198,2,0,7,454,17
13838666,25084,692,2,0,8,454,9
13838963,25381,989,2,0,8,454,7
13839172,25590,1198,2,0,8,454,11
13841715,28133,692,2,0,9,454,16
13842012,28430,989,2,0,9,454,18
13842221,28639,1198,2,0,9,454,33
13844764,692,692,2,0,0,455,15
13845061,989,989,2,0,0,455,7
13845270,1198,1198,2,0,0,455,33
13847813,3741,692,2,0,1,455,17
13848110,4038,989,2,0,1,455,5
13848319,4247,1198,2,0,1,455,21
13850862,6790,692,2,0,2,455,19
13851159,7087,989,2,0,2,455,14
13851368,7296,1198,2,0,2,455,37
13853911,9839,692,2,0,3,455,13
13854208,10136,989,2,0,3,455,3
13854417,10345,1198,2,0,3,455,27
13856960,12888,692,2,0,4,455,9
13857257,13185,989,2,0,4,455,11
13857466,13394,1198,2,0,4,455,72
13860009,15937,692,2,0,5,455,23
13860306,16234,989,2,0,5,455,27
13860515,16443,1198,2,0,5,455,92
13863058,18986,692,2,0,6,455,12
13863355,19283,989,2,0,6,455,32
13863564,19492,1198,2,0,6,455,62
13866107,22035,692,2,0,7,455,18
13866404,22332,989,2,0,7,455,6
13866613,22541,1198,2,0,7,455,19
13869156,25084,692,2,0,8,455,4
13869453,25381,989,2,0,8,455,4
13869662,25590,1198,2,0,8,455,9
13872205,28133,692,2,0,9,455,15
13872502,28430,989,2,0,9,455,16
13872711,28639,1198,2,0,9,455,47
13875254,692,692,2,0,0,456,38
13875551,989,989,2,0,0,456,12
13875760,1198,1198,2,0,0,456,57
13878303,3741,692,2,0,1,456,21
13878600,4038,989,2,0,1,456,9
13878809,4247,1198,2,0,1,456,42
13881352,6790,692,2,0,2,456,29
13881649,7087,989,2,0,2,456,12
13881858,7296,1198,2,0,2,456,70
13884401,9839,692,2,0,3,456,13
13884698,10136,989,2,0,3,456,12
13884907,10345,1198,2,0,3,456,19
13887450,12888,692,2,0,4,456,16
13887747,13185,989,2,0,4,456,4
13887956,13394,1198,2,0,4,456,70
13890499,15937,692,2,0,5,456,21
13890796,16234,989,2,0,5,456,37
13891005,16443,1198,2,0,5,456,115
13893548,18986,692,2,0,6,456,16
13893845,19283,989,2,0,6,456,45
13894054,19492,1198,2,0,6,456,78
13896597,22035,692,2,0,7,456,7
13896894,22332,989,2,0,7,456,7
13897103,22541,1198,2,0,7,456,16
13899646,25084,692,2,0,8,456,4
13899943,25381,989,2,0,8,456,3
13900152,25590,1198,2,0,8,456,13
13902695,28133,692,2,0,9,456,28
13902992,28430,989,2,0,9,456,15
13903201,28639,1198,2,0,9,456,57
13905744,692,692,2,0,0,457,20
13906041,989,989,2,0,0,457,12
13906250,1198,1198,2,0,0,457,78
13908793,3741,692,2,0,1,457,26
13909090,4038,989,2,0,1,457,12
13909299,4247,1198,2,0,1,457,37
13911842,6790,692,2,0,2,457,23
13912139,7087,989,2,0,2,457,15
13912348,7296,1198,2,0,2,457,77
13914891,9839,692,2,0,3,457,10
13915188,10136,989,2,0,3,457,1
13915397,10345,1198,2,0,3,457,16
13917940,12888,692,2,0,4,457,17
13918237,13185,989,2,0,4,457,12
13918446,13394,1198,2,0,4,457,89
13920989,15937,692,2,0,5,457,32
13921286,16234,989,2,0,5,457,33
13921495,16443,1198,2,0,5,457,132
13924038,18986,692,2,0,6,457,9
13924335,19283,989,2,0,6,457,45
13924544,19492,1198,2,0,6,457,80
13927087,22035,692,2,0,7,457,23
13927384,22332,989,2,0,7,457,11
13927593,22541,1198,2,0,7,457,26
13930136,25084,692,2,0,8,457,0
13930433,25381,989,2,0,8,457,5
13930642,25590,1198,2,0,8,457,5
13933185,28133,692,2,0,9,457,21
13933482,28430,989,2,0,9,457,16
13933691,28639,1198,2,0,9,457,71
13936234,692,692,2,0,0,458,26
13936531,989,989,2,0,0,458,4
13936740,1198,1198,2,0,0,458,27
13939283,3741,692,2,0,1,458,7
13939580,4038,989,2,0,1,458,2
13939789,4247,1198,2,0,1,458,21
13942332,6790,692,2,0,2,458,18
13942629,7087,989,2,0,2,458,14
13942838,7296,1198,2,0,2,458,56
13945381,9839,692,2,0,3,458,13
13945678,10136,989,2,0,3,458,3
13945887,10345,1198,2,0,3,458,21
13948430,12888,692,2,0,4,458,9
13948727,13185,989,2,0,4,458,10
13948936,13394,1198,2,0,4,458,55
13951479,15937,692,2,0,5,458,28
13951776,16234,989,2,0,5,458,43
13951985,16443,1198,2,0,5,458,91
13954528,18986,692,2,0,6,458,12
13954825,19283,989,2,0,6,458,43
13955034,19492,1198,2,0,6,458,68
13957577,22035,692,2,0,7,458,8
13957874,22332,989,2,0,7,458,5
13958083,22541,1198,2,0,7,458,16
13960626,25084,692,2,0,8,458,1
13960923,25381,989,2,0,8,458,2
13961132,25590,1198,2,0,8,458,11
13963675,28133,692,2,0,9,458,7
13963972,28430,989,2,0,9,458,15
13964181,28639,1198,2,0,9,458,65
13966724,692,692,2,0,0,459,23
13967021,989,989,2,0,0,459,5
13967230,1198,1198,2,0,0,459,33
13969773,3741,692,2,0,1,459,12
13970070,4038,989,2,0,1,459,4
13970279,4247,1198,2,0,1,459,20
13972822,6790,692,2,0,2,459,28
13973119,7087,989,2,0,2,459,21
13973328,7296,1198,2,0,2,459,55
13975871,9839,692,2,0,3,459,8
13976168,10136,989,2,0,3,459,5
13976377,10345,1198,2,0,3,459,12
13978920,12888,692,2,0,4,459,4
13979217,13185,989,2,0,4,459,6
13979426,13394,1198,2,0,4,459,65
13981969,15937,692,2,0,5,459,27
13982266,16234,989,2,0,5,459,24
13982475,16443,1198,2,0,5,459,115
13985018,18986,692,2,0,6,459,21
13985315,19283,989,2,0,6,459,40
13985524,19492,1198,2,0,6,459,81
13988067,22035,692,2,0,7,459,19
13988364,22332,989,2,0,7,459,4
13988573,22541,1198,2,0,7,459,19
13991116,25084,692,2,0,8,459,0
13991413,25381,989,2,0,8,459,7
13991622,25590,1198,2,0,8,459,11
13994165,28133,692,2,0,9,459,18
13994462,28430,989,2,0,9,459,12
13994671,28639,1198,2,0,9,459,53
13997214,692,692,2,0,0,460,18
13997511,989,989,2,0,0,460,8
13997720,1198,1198,2,0,0,460,30
14000263,3741,692,2,0,1,460,5
14000560,4038,989,2,0,1,460,2
14000769,4247,1198,2,0,1,460,26
14003312,6790,692,2,0,2,460,21
14003609,7087,989,2,0,2,460,21
14003818,7296,1198,2,0,2,460,55
14006361,9839,692,2,0,3,460,14
14006658,10136,989,2,0,3,460,9
14006867,10345,1198,2,0,3,460,19
14009410,12888,692,2,0,4,460,13
14009707,13185,989,2,0,4,460,9
14009916,13394,1198,2,0,4,460,60
14012459,15937,692,2,0,5,460,24
14012756,16234,989,2,0,5,460,29
14012965,16443,1198,2,0,5,460,100
14015508,18986,692,2,0,6,460,15
14015805,19283,989,2,0,6,460,45
14016014,19492,1198,2,0,6,460,73
14018557,22035,692,2,0,7,460,15
14018854,22332,989,2,0,7,460,3
14019063,22541,1198,2,0,7,460,17
14021606,25084,692,2,0,8,460,0
14021903,25381,989,2,0,8,460,5
14022112,25590,1198,2,0,8,460,17
14024655,28133,692,2,0,9,460,25
14024952,28430,989,2,0,9,460,9
14025161,28639,1198,2,0,9,460,75
14027704,692,692,2,0,0,461,23
14028001,989,989,2,0,0,461,7
14028210,1198,1198,2,0,0,461,48
14030753,3741,692,2,0,1,461,18
14031050,4038,989,2,0,1,461,7
14031259,4247,1198,2,0,1,461,17
14033802,6790,692,2,0,2,461,19
